id,timestamp,source,rating,feedback_text
1565,2024-02-15 18:30:00,app_store_review,2,App keeps crashing every time I open the cart (order #854701)
1514,2024-03-10 00:00:00,support_ticket,2,Order marked delivered but nothing arrived at my place - my thali order in Chennai
2794,N/A,support_ticket,,Delivery persooon was rude and threw the bag on the floor. This is the fourth time..
1586,2024-03-23 07:43:08,app_store_review,4,"Love this app, ordering is so smooth and fast - my burger order in Pune"
1749,2024-03-11 18:30:00,support_ticket,,"Super easy to use and quick checkout, well done team (order #813213)"
2052,2024-02-07 11:15:49,support_ticket,2,Login button does nothing on the latest update
2362,2024-01-31 18:30:00,survey_comment,,The support agent was very helpful and solved my issue quickly Agent Priya was handling it.
1481,N/A,survey_comment,,The store staff was friendly when I picked up my order. This is the third time.!!!!
1084,2024-03-25 18:30:00,survey_comment,3,"Cannot add address, the save button is greyed out Agent Neha was handling it."
1245,2024-02-11 13:33:55,support_ticket,2,Login button does nothing on the latest update. This is the fourth time.
2099,2024-03-08 18:30:00,support_ticket,,"Super easy to use and quick checkout, well done team. This is the third time."
1463,24/01/2024,support_ticket,4,"Love this app, ordering is so smooth and fast"
1849,26/03/2024,support_ticket,2,Login button does nothing on the latest update - my pizza order in Hyderabad
1160,2024-03-14 18:30:00,support_ticket,,"Love this app, ordering is so smooth and fast (order #432427)"
1395,2024-01-21 18:30:00,support_ticket,2,Driver could not find my building and just cancelled - my pizza order in Chennai
2030,2023-12-31 18:30:00,survey_comment,2,Payment failed but money got deducted from my account Agent Neha was handling it.
1406,2024-01-04 00:00:00,survey_comment,2,Payment failed but money got deducted from my account. This is the fourth time.
2175,N/A,support_ticket,1,My order arrived almost an hour late and the food was cold. This is the first time.
1193,N/A,support_ticket,2,Payment failed but money got deducted from my account. This is the second time.!!!!
1281,2024-03-04 18:30:00,survey_comment,4,"Love this app, ordering is so smooth and fast (order #349736)"
1527,15/02/2024,app_store_review,,Notifications stopped working after the update - my milk order in Kolkata
2241,20/03/2024,survey_comment,,"Five stars, the app is fantastic and reliable (order #687119)"
1784,2024-01-05 18:30:00,support_ticket,1,Login button does nothing on the latest update (order #822494)
1977,2024-01-06 18:30:00,support_ticket,1,Customer care kept me on hold for 40 minutes then disconnected Agent Rahul was handling it.
2014,2024-03-05 22:52:41,app_store_review,4,"Five stars, the app is fantastic and reliable (order #840530)"
2136,2024-02-23 18:30:00,support_ticket,2,"I was charged twice for the same order, please refund the extra amount - my fruits order in Mumbai"
2360,2024-01-02 18:30:00,app_store_review,3,Coupon SAVE50 did not apply at checkout and I paid full price (order #294735)
2200,N/A,app_store_review,3,"  Double deduction on my card for order, need this reversed asap (order #493335)   "
2045,N/A,support_ticket,,App keeps crashing every time I open the cart (order #696053)
1442,2024-02-14 18:30:00,app_store_review,1,Nobody from support replied to my three emails - my milk order in Hyderabad
1422,2024-03-11 18:30:00,support_ticket,1,Customer care kept me on hold for 40 minutes then disconnected Agent Meera was handling it.
1802,2024-01-08 18:30:00,survey_comment,5,"SUPER EASY TO USE AND QUICK CHECKOUT, WELL DONE TEAM"
2433,2024-01-09 18:30:00,survey_comment,3,The store staff was friendly when I picked up my order. This is the fourth time.
1241,2024-07-01 18:30:00,survey_comment,2,Payment failed but money got deducted from my account - my thali order in Hyderabad
2232,2024-02-22 18:30:00,survey_comment,1,CHAT SUPPORT GAVE ME COPY PASTE ANSWERS THAT DID NOT HELP
1487,2024-02-05 04:28:38,app_store_review,2,The invoice amount does not match what the app showed me. This is the second time.
2197,2024-03-11 18:30:00,support_ticket,2,Chat support gave me copy paste answers that did not help. This is the second time.
2341,2024-03-06 18:30:00,support_ticket,5,"Great experience overall, food always fresh - my burger order in Delhi"
1577,2024-01-01 18:30:00,support_ticket,1,Chat support gave me copy paste answers that did not help (order #363592)
2438,2024-01-14 18:30:00,survey_comment,,"Cannot add address, the save button is greyed out - my thali order in Kolkata"
1171,N/A,survey_comment,2,Food was spilled all over the bag when it reached me - my thali order in Pune
1573,2024-02-17 00:00:00,survey_comment,5,"Super easy to use and quick checkout, well done team Agent Meera was handling it.!!!!"
1833,2024-08-31 18:30:00,app_store_review,2,Food was spilled all over the bag when it reached me Agent Neha was handling it.
1775,2024-09-02 18:30:00,app_store_review,5,"Great experience overall, food always fresh (order #125918)!!!!"
2209,2024-11-30 18:30:00,app_store_review,1,The invoice amount does not match what the app showed me Agent Anil was handling it.!!!!
1676,N/A,app_store_review,1,"Cannot add address, the save button is greyed out (order #840255)"
1687,N/A,survey_comment,2,Delivery person was rude and threw the bag on the floor. This is the first time.
1352,N/A,survey_comment,3,"AVERAGE EXPERIENCE, COULD BE BETTER"
2503,N/A,app_store_review,4,"Fantastic service, only took two hours for cold food, amazing!!!!"
1618,N/A,survey_comment,1,Driver could not find my building and just cancelled (order #237606)
2450,2024-11-30 18:30:00,support_ticket,2,Looogin button does nothing on the latest update
1064,N/A,app_store_review,3,Search bar shows no results even for items that exist (order #301939)
1976,2024-01-22 18:30:00,survey_comment,,DELIVERY PERSON WAS RUDE AND THREW THE BAG ON THE FLOOR - MY SUSHI ORDER IN MUMBAI
1181,N/A,support_ticket,4,"Best delivery service in my city, never had an issue (order #401602)"
2306,2024-03-20 18:30:00,survey_comment,5,"  Best delivery service in my city, never had an issue (order #851807)   "
1919,2024-03-06 00:00:00,app_store_review,,Got charged for a subscription I cancelled last month. This is the third time.
1087,2024-03-27 18:30:00,survey_comment,,"Five stars, the app is fantastic and reliable - my milk order in Chennai"
2255,2024-09-01 18:30:00,app_store_review,2,App stuck on loading screen for 5 minutes then closed - my thali order in Bangalore
1965,2024-01-11 09:06:50,support_ticket,3,Got charged for a subscription I cancelled last month (order #434064)
1647,2024-03-04 18:30:00,app_store_review,5,"Love this app, ordering is so smooth and fast. This is the third time."
2006,2024-01-04 18:30:00,app_store_review,1,"I was charged twice for the same order, please refund the extra amount Agent Anil was handling it."
1385,2024-03-09 22:49:43,support_ticket,2,My order arrived almost an hour late and the food was cold - my burger order in Mumbai
1698,2024-02-06 18:30:00,survey_comment,3,The store staff was friendly when I picked up my order - my thali order in Pune!!!!
1116,28/01/2024,support_ticket,2,App stuck on loading screen for 5 minutes then closed
2381,2024-02-16 18:30:00,app_store_review,1,Notifications stopped working after the update - my milk order in Bangalore
1177,N/A,survey_comment,1,The store staff was friendly when I picked up my order (order #119857)
1059,2024-02-24 18:30:00,app_store_review,2,Why is there a service fee I never agreed to on my bill Agent Sana was handling it.
2166,2024-01-20 18:30:00,support_ticket,5,"Best delivery service in my city, never had an issue (order #406533)"
1970,2024-02-25 06:35:35,app_store_review,,The support agent was very helpful and solved my issue quickly - my thali order in Chennai
2628,N/A,survey_comment,1,asdkjfh askjdfh kjsdf
1651,2024-03-11 18:30:00,survey_comment,1,"  My refund still hasn't come after 10 days, this is ridiculous - my fruits order in Kolkata   "
1238,2024-02-11 01:03:30,app_store_review,,The map screen freezes and I cannot place an order (order #865618)!!!!
2404,2024-01-13 18:30:00,survey_comment,1,"My refund still hasn't come after 10 days, this is ridiculous. This is the second time."
1131,2024-01-01 18:30:00,app_store_review,5,"GREAT EXPERIENCE OVERALL, FOOD ALWAYS FRESH"
1096,2024-02-27 04:17:55,support_ticket,,Notifications stopped working after the update. This is the third time.
1707,2024-01-16 18:30:00,app_store_review,5,"Love this app, ordering is so smooth and fast (order #948450)"
2484,2024-03-14 18:30:00,support_ticket,3,"IT IS OKAY, NOTHING SPECIAL"
2208,2024-01-31 18:30:00,app_store_review,,Chat support gave me copy paste answers that did not help. This is the first time.
1731,2024-09-30 18:30:00,support_ticket,5,"Great experience overall, food always fresh - my groceries order in Pune"
1686,2024-01-09 18:30:00,support_ticket,1,Driver could not find my building and just cancelled (order #558600)
2380,2024-01-22 18:30:00,app_store_review,4,"  Super easy to use and quick checkout, well done team. This is the fourth time.   "
2465,2024-03-01 18:30:00,survey_comment,2,Delivery person was rude and threw the bag on the floor (order #688450)
2502,2024-03-03 18:30:00,app_store_review,4,"Fantastic service, only took two hours for cold food, amazing"
1412,13/03/2024,survey_comment,3,Waited two hours and the order was finally cancelled by the app (order #421549)
1765,2024-01-06 03:16:11,survey_comment,,Noootifications stopped working after the update (order #131127)
2268,2024-03-07 18:30:00,app_store_review,2,MY ORDER ARRIVED ALMOST AN HOUR LATE AND THE FOOD WAS COLD
1124,2024-10-31 18:30:00,survey_comment,3,Food was spilled all over the bag when it reached me. This is the fourth time.
1598,2024-01-14 18:30:00,support_ticket,,Delivery person was rude and threw the bag on the floor Agent Priya was handling it.!!!!
1861,2024-01-04 18:30:00,support_ticket,3,Chat support gave me copy paste answers that did not help (order #638512)
1024,2024-03-19 11:33:47,support_ticket,1,Waited two hours and the order was finally cancelled by the app (order #411120)
2198,2024-01-25 11:52:04,app_store_review,1,The map screen freezes and I cannot place an order (order #731160)
2367,2024-02-06 00:00:00,app_store_review,1,The support agent was very helpful and solved my issue quickly (order #223384)
1434,2024-01-19 18:30:00,app_store_review,3,Chat support gave me copy paste answers that did not help - my thali order in Pune
2002,2024-03-17 16:52:29,app_store_review,,The new version drains my battery so fast (order #652150)
1462,2024-03-14 18:30:00,app_store_review,1,Driver could not find my building and just cancelled (order #318877)
2403,2024-01-27 18:30:00,survey_comment,,Coupon SAVE50 did not apply at checkout and I paid full price - my fruits order in Mumbai
2153,2024-01-20 18:30:00,survey_comment,1,Why is there a service fee I never agreed to on my bill - my pizza order in Delhi
1953,2024-03-06 18:30:00,app_store_review,,Chat support gave me copy paste answers that did not help (order #784219)
2456,2024-03-01 05:31:42,survey_comment,2,Notifications stopped working after the update (order #144003)
2094,2024-03-24 03:03:20,survey_comment,5,"FIVE STARS, THE APP IS FANTASTIC AND RELIABLE - MY PIZZA ORDER IN BANGALORE"
1859,N/A,support_ticket,2,DRIVER COULD NOT FIND MY BUILDING AND JUST CANCELLED
2125,2024-01-25 00:00:00,support_ticket,3,oook i guess
1251,2024-01-25 18:30:00,survey_comment,2,Thank you to the agent Priya who handled my complaint so well (order #245998)
1365,2024-01-16 18:30:00,support_ticket,1,My order arrived almost an hour late and the food was cold. This is the fourth time.
2156,2024-01-23 18:30:00,app_store_review,,"Package was left at the wrong door, I never received it!!!!"
1899,21/03/2024,survey_comment,5,"LOVE THIS APP, ORDERING IS SO SMOOTH AND FAST (ORDER #907526)"
1732,2024-01-05 18:30:00,support_ticket,,The new version drains my battery so fast Agent Priya was handling it.
2160,2024-02-10 18:19:02,app_store_review,4,"Five stars, the app is fantastic and reliable Agent Arjun was handling it."
2389,2024-02-13 18:30:00,support_ticket,1,The invoice amount does not match what the app showed me. This is the fourth time.
1630,N/A,survey_comment,2,The new version drains my battery so fast Agent Sana was handling it.
2116,2024-03-04 18:30:00,app_store_review,5,"Best delivery service in my city, never had an issue - my thali order in Chennai"
1154,2024-02-11 18:30:00,survey_comment,3,"Double deduction on my card for order, need this reversed asap (order #170499)"
1192,17/02/2024,survey_comment,4,"Super easy to use and quick checkout, well done team Agent Meera was handling it."
1604,N/A,survey_comment,2,Order marked delivered but nooothing arrived at my place (order #772465)
2371,2024-09-01 18:30:00,support_ticket,4,"Great experience overall, food always fresh. This is the first time."
1293,2024-02-12 18:30:00,support_ticket,5,"Great experience overall, food always fresh - my sushi order in Bangalore"
2278,N/A,support_ticket,2,Delivery persooon was rude and threw the bag on the floor. This is the second time.
1401,2024-02-03 18:30:00,survey_comment,3,"My refund still hasn't come after 10 days, this is ridiculous Agent Neha was handling it."
2417,25/03/2024,support_ticket,1,Chat support gave me copy paste answers that did not help - my groceries order in Hyderabad
1321,2024-02-24 00:00:00,survey_comment,,"Five stars, the app is fantastic and reliable. This is the second time."
1389,2024-02-15 18:30:00,survey_comment,,The support agent was very helpful and solved my issue quickly (order #173199)
2299,N/A,survey_comment,,Login button does nothing on the latest update (order #350404)
2078,2024-01-26 18:30:00,survey_comment,3,App keeps crashing every time I open the cart (order #863559)
1819,2023-12-31 18:30:00,survey_comment,,Search bar shows no results even for items that exist
2499,2024-01-01 00:00:00,survey_comment,5,"Super easy to use and quick checkout, well done team (order #389733)"
1590,2024-03-17 18:30:00,support_ticket,3,Got charged for a subscription I cancelled last month - my pizza order in Bangalore
1776,2024-01-03 18:30:00,app_store_review,5,"Five stars, the app is fantastic and reliable. This is the first time."
1387,2024-01-07 00:00:00,survey_comment,,"Items were missing from my delivery, got only half the order (order #331512)"
1503,N/A,app_store_review,1,Waited two hours and the order was finally cancelled by the app. This is the first time.
1022,2024-01-26 18:30:00,support_ticket,2,Driver could not find my building and just cancelled - my groceries order in Pune
2240,2024-01-10 18:30:00,survey_comment,2,"Cannot add address, the save button is greyed out - my sushi order in Bangalore"
1296,2024-02-29 18:30:00,survey_comment,2,Notifications stopped working after the update
1611,2024-03-03 18:30:00,support_ticket,,"Best delivery service in my city, never had an issue (order #771670)"
2152,2024-02-07 18:30:00,app_store_review,,"Love this app, ordering is so smooth and fast Agent Vikram was handling it."
1224,2024-06-02 18:30:00,survey_comment,1,Thank you to the agent Priya who handled my complaint so well - my milk order in Delhi
1129,2024-02-17 00:00:00,app_store_review,2,DELIVERY PERSON WAS RUDE AND THREW THE BAG ON THE FLOOR (ORDER #996840)
1491,2024-03-19 18:30:00,support_ticket,5,"Love this app, ordering is so smooth and fast (order #127470)"
1855,2024-02-12 18:30:00,survey_comment,5,"Super easy to use and quick checkout, well done team (order #367352)"
2090,2024-02-13 18:30:00,support_ticket,5,"Five stars, the app is fantastic and reliable Agent Priya was handling it."
2390,2024-02-17 18:30:00,support_ticket,2,My order arrived almost an hour late and the food was cold (order #173693)
2454,2024-02-25 18:30:00,support_ticket,1,"Package was left at the wrong door, I never received it - my milk order in Pune"
1614,2024-02-12 00:00:00,app_store_review,,Customer care kept me on hold for 40 minutes then disconnected - my biryani order in Bangalore!!!!
2060,2024-11-01 18:30:00,survey_comment,1,Food was spilled all over the bag when it reached me Agent Meera was handling it.
1641,2024-03-16 18:30:00,app_store_review,1,Thank yooou to the agent Priya who handled my complaint so well (order #807905)
2387,2024-01-08 18:30:00,support_ticket,1,"Cannot add address, the save button is greyed out. This is the second time."
2033,2024-01-18 18:30:00,support_ticket,2,App keeps crashing every time I open the cart (order #883785)
1014,2024-01-02 18:30:00,app_store_review,2,"Package was left at the wrong door, I never received it (order #899550)!!!!"
1911,2024-01-07 18:30:00,support_ticket,,"Best delivery service in my city, never had an issue (order #251141)"
1856,2024-03-22 18:30:00,app_store_review,3,Payment failed but money got deducted from my account (order #868265)
1349,2024-12-02 18:30:00,support_ticket,,Driver could not find my building and just cancelled
1581,2024-03-01 18:30:00,support_ticket,2,Noootifications stopped working after the update
2280,2024-01-12 18:30:00,survey_comment,4,"Great experience overall, food always fresh - my biryani order in Pune"
2309,2024-03-26 18:30:00,support_ticket,3,Notifications stopped working after the update Agent Meera was handling it.!!!!
1345,17/03/2024,support_ticket,1,The store staff was friendly when I picked up my order. This is the second time.
2407,2024-02-18 18:30:00,survey_comment,,"I was charged twice for the same order, please refund the extra amount - my biryani order in Mumbai"
1629,2024-02-02 18:30:00,support_ticket,2,The invoice amount does not match what the app showed me Agent Rahul was handling it.
1308,N/A,support_ticket,2,Search bar shows no results even for items that exist - my fruits order in Chennai
1292,2024-03-07 00:00:00,app_store_review,1,Waited two hours and the order was finally cancelled by the app (order #393366)
2274,2024-01-03 18:30:00,support_ticket,5,"Super easy to use and quick checkout, well done team (order #400353)"
2410,2024-01-06 18:30:00,support_ticket,1,Food was spilled all over the bag when it reached me (order #999601)
1439,2024-01-04 18:30:00,app_store_review,2,MY ORDER ARRIVED ALMOST AN HOUR LATE AND THE FOOD WAS COLD AGENT RAHUL WAS HANDLING IT.
2249,2024-02-12 16:39:04,support_ticket,1,"Items were missing from my delivery, got only half the order (order #570253)"
1285,2024-03-06 00:00:00,support_ticket,1,"Package was left at the wrong door, I never received it - my sushi order in Bangalore"
2139,2024-02-21 08:27:17,app_store_review,5,"BEST DELIVERY SERVICE IN MY CITY, NEVER HAD AN ISSUE (ORDER #660972)"
1122,2024-03-13 18:30:00,app_store_review,2,My order arrived almost an hour late and the food was cold - my sushi order in Pune
2498,2024-03-01 18:30:00,survey_comment,,"Best delivery service in my city, never had an issue Agent Rahul was handling it."
2077,2024-02-10 18:30:00,app_store_review,3,Food was spilled all over the bag when it reached me (order #909289)
1237,N/A,support_ticket,2,"Package was left at the wrong door, I never received it - my thali order in Hyderabad"
2605,2024-01-06 00:00:00,survey_comment,,Do you have any job openings for delivery partners in Pune
1375,2024-01-01 18:30:00,app_store_review,2,App stuck on loading screen for 5 minutes then closed (order #588983)
2049,2024-03-31 18:30:00,support_ticket,,Got charged for a subscription I cancelled last month. This is the first time.
2016,2024-03-18 18:30:00,support_ticket,5,"FIVE STARS, THE APP IS FANTASTIC AND RELIABLE AGENT SANA WAS HANDLING IT."
1564,N/A,survey_comment,1,The invoice amount does not match what the app showed me Agent Sana was handling it.
1133,23/03/2024,app_store_review,3,Login button does nothing on the latest update - my biryani order in Bangalore
1454,2024-03-24 18:30:00,survey_comment,5,"Best delivery service in my city, never had an issue (order #195841)"
1933,2024-01-14 18:30:00,survey_comment,,Waited two hours and the order was finally cancelled by the app (order #877293)
2027,2024-01-05 12:22:46,survey_comment,1,The support agent was very helpful and solved my issue quickly - my fruits order in Mumbai
2436,2024-03-20 18:30:00,survey_comment,4,"Great experience overall, food always fresh. This is the fourth time."
1033,2024-01-21 18:30:00,survey_comment,2,Coupon SAVE50 did not apply at checkout and I paid full price - my pizza order in Bangalore
2364,2024-02-03 18:30:00,survey_comment,3,The map screen freezes and I cannot place an order (order #859461)
1633,2024-03-09 18:30:00,survey_comment,2,The map screen freezes and I cannot place an order Agent Arjun was handling it.
1649,2024-02-15 00:00:00,support_ticket,,Login button does nothing on the latest update (order #357516)
1451,2024-03-01 18:30:00,app_store_review,3,Customer care kept me on hold for 40 minutes then disconnected - my fruits order in Bangalore!!!!
1798,22/03/2024,survey_comment,2,The invoice amount does not match what the app showed me (order #115267)
1356,N/A,app_store_review,2,Food was spilled all over the bag when it reached me (order #966582)
1114,2024-03-11 18:30:00,survey_comment,1,Payment failed but money got deducted from my account (order #605612)
1328,2024-02-26 18:30:00,app_store_review,3,Nobody from support replied to my three emails - my groceries order in Pune
1081,2024-03-10 18:30:00,survey_comment,1,Login button does nothing on the latest update - my biryani order in Kolkata
1011,N/A,survey_comment,,"Love this app, ordering is so smooth and fast (order #267753)"
1943,2024-02-14 18:30:00,survey_comment,3,WORKS FINE FOR ME MOST OF THE TIME
1366,2024-01-22 18:30:00,app_store_review,2,Order marked delivered but nothing arrived at my place. This is the fourth time.
1901,2024-01-03 18:30:00,support_ticket,2,"Package was left at the wrong door, I never received it (order #825657)"
1878,2024-08-02 18:30:00,survey_comment,3,"Package was left at the wrong door, I never received it (order #220607)"
1187,2024-02-15 01:21:07,support_ticket,2,"CANNOT ADD ADDRESS, THE SAVE BUTTON IS GREYED OUT"
1139,28/02/2024,app_store_review,,"  Five stars, the app is fantastic and reliable (order #362147)   "
2409,2024-03-20 18:30:00,app_store_review,,"Five stars, the app is fantastic and reliable. This is the fourth time."
1845,2024-01-01 18:30:00,survey_comment,2,Nobody from support replied to my three emails - my biryani order in Chennai
1719,14/01/2024,app_store_review,1,"ITEMS WERE MISSING FROM MY DELIVERY, GOT ONLY HALF THE ORDER AGENT NEHA WAS HANDLING IT."
1723,2024-02-09 18:30:00,survey_comment,,Login button does nothing on the latest update (order #419736)
1927,2024-02-18 18:30:00,survey_comment,,Got charged for a subscription I cancelled last month (order #409967)!!!!
1854,2024-03-19 18:30:00,support_ticket,2,Why is there a service fee I never agreed to on my bill (order #973073)
1636,2024-03-17 18:30:00,survey_comment,3,Driver could not find my building and just cancelled. This is the fourth time.
2333,2024-02-16 18:30:00,survey_comment,1,The new version drains my battery so fast - my groceries order in Hyderabad
1650,N/A,support_ticket,3,Why is there a service fee I never agreed to on my bill (order #928028)
1173,2024-01-14 18:30:00,app_store_review,2,"I was charged twice for the same order, please refund the extra amount (order #449218)"
1787,2024-02-03 14:21:15,survey_comment,1,"Cannot add address, the save button is greyed out (order #107804)"
1730,2024-01-27 18:30:00,support_ticket,,"Five stars, the app is fantastic and reliable - my milk order in Hyderabad"
2238,2024-02-27 18:30:00,app_store_review,2,Notifications stopped working after the update Agent Vikram was handling it.
1456,N/A,support_ticket,1,The new version drains my battery so fast - my biryani order in Bangalore
1020,28/03/2024,support_ticket,1,The map screen freezes and I cannot place an order Agent Vikram was handling it.
1616,2024-01-26 18:30:00,app_store_review,5,"GREAT EXPERIENCE OVERALL, FOOD ALWAYS FRESH AGENT VIKRAM WAS HANDLING IT."
2183,2024-03-11 18:30:00,support_ticket,1,Thank you to the agent Priya who handled my complaint so well (order #523709)
2264,N/A,support_ticket,3,Chat suppooort gave me copy paste answers that did not help - my sushi order in Kolkata
1105,2024-01-26 00:00:00,support_ticket,5,"Five stars, the app is fantastic and reliable (order #251716)"
2783,2024-02-24 16:08:08,survey_comment,1,The store staff was friendly when I picked up my order (order #413048)
1317,2024-01-25 04:25:34,app_store_review,2,Nobody from support replied to my three emails Agent Rahul was handling it.
2353,2024-02-25 16:04:26,app_store_review,3,The new version drains my battery so fast - my milk order in Kolkata
1044,2024-05-02 18:30:00,app_store_review,2,"Package was left at the wrong door, I never received it Agent Neha was handling it."
1333,2024-01-20 18:30:00,app_store_review,,Why is there a service fee I never agreed to on my bill Agent Anil was handling it.
1342,2024-02-04 00:00:00,app_store_review,2,Login button does nothing on the latest update (order #122977)
2113,N/A,support_ticket,2,The support agent was very helpful and solved my issue quickly - my milk order in Pune
2168,2024-02-29 18:30:00,support_ticket,1,Waited two hours and the order was finally cancelled by the app. This is the fourth time.!!!!
1010,N/A,support_ticket,1,Search bar shows no results even for items that exist Agent Sana was handling it.
1747,2024-03-17 00:00:00,survey_comment,2,The store staff was friendly when I picked up my order (order #372235)
1826,N/A,survey_comment,5,"Best delivery service in my city, never had an issue (order #228864)"
1579,N/A,support_ticket,5,"Great experience overall, food always fresh (order #348636)"
1211,2024-01-10 18:30:00,app_store_review,2,Coupon SAVE50 did not apply at checkout and I paid full price. This is the fourth time.
2169,2024-02-16 00:00:00,survey_comment,,App stuck on loading screen for 5 minutes then closed. This is the first time.
2225,2024-01-12 18:30:00,support_ticket,5,"Best delivery service in my city, never had an issue (order #962392)!!!!"
1460,2024-01-03 00:00:00,support_ticket,3,THE NEW VERSION DRAINS MY BATTERY SO FAST. THIS IS THE FIRST TIME.
1052,2024-01-05 18:30:00,app_store_review,1,The store staff was friendly when I picked up my order (order #773971)
2010,2024-03-05 18:30:00,app_store_review,2,"I was charged twice for the same order, please refund the extra amount (order #958311)"
1455,N/A,survey_comment,2,Driver could not find my building and just cancelled (order #343977)
1457,2024-03-27 18:30:00,app_store_review,2,Nobody from support replied to my three emails - my sushi order in Bangalore
1049,2024-01-23 00:00:00,app_store_review,2,My order arrived almost an hour late and the food was cold (order #540552)
1554,2024-08-31 18:30:00,support_ticket,,Driver could not find my building and just cancelled Agent Vikram was handling it.
2328,2024-02-02 18:30:00,app_store_review,1,Login button does nothing on the latest update (order #130221)
1984,2024-01-07 18:30:00,support_ticket,1,Nobody from support replied to my three emails - my pizza order in Chennai
1306,2024-02-02 18:30:00,survey_comment,1,My order arrived almost an hour late and the food was cold (order #434198)
1646,2024-03-08 18:30:00,survey_comment,,"Best delivery service in my city, never had an issue. This is the second time."
1234,2024-03-15 18:30:00,survey_comment,2,The store staff was friendly when I picked up my order - my thali order in Pune
1326,2024-02-01 00:00:00,support_ticket,3,Nobody from support replied to my three emails (order #918207)
2105,2024-02-27 18:30:00,support_ticket,,The invoice amount does not match what the app showed me Agent Anil was handling it.
1311,2024-01-08 18:30:00,survey_comment,1,Food was spilled all over the bag when it reached me - my sushi order in Pune
1993,N/A,survey_comment,,The map screen freezes and I cannot place an order (order #496129)
1307,2024-06-02 18:30:00,app_store_review,3,"  My refund still hasn't come after 10 days, this is ridiculous - my sushi order in Chennai   "
2012,N/A,support_ticket,,"BEST DELIVERY SERVICE IN MY CITY, NEVER HAD AN ISSUE (ORDER #579285)"
2199,2024-02-13 18:30:00,app_store_review,3,"Average experience, cooould be better"
1459,2024-03-06 18:30:00,survey_comment,,"  Five stars, the app is fantastic and reliable (order #856027)   "
2034,2024-01-20 18:30:00,app_store_review,2,Why is there a service fee I never agreed to on my bill - my fruits order in Pune
1040,2024-02-21 18:30:00,survey_comment,1,THE NEW VERSION DRAINS MY BATTERY SO FAST - MY FRUITS ORDER IN DELHI
2301,2024-02-27 18:30:00,app_store_review,2,Delivery person was rude and threw the bag on the floor Agent Vikram was handling it.
1559,23/02/2024,survey_comment,1,THE INVOICE AMOUNT DOES NOT MATCH WHAT THE APP SHOWED ME (ORDER #774588)
1280,2024-01-31 18:30:00,survey_comment,3,The invoice amount does not match what the app showed me (order #667851)
1416,2024-01-09 18:30:00,survey_comment,2,My order arrived almost an hour late and the food was cold (order #788793)
2431,2024-01-19 18:30:00,app_store_review,1,APP STUCK ON LOADING SCREEN FOR 5 MINUTES THEN CLOSED - MY PIZZA ORDER IN DELHI
2421,15/01/2024,survey_comment,2,App keeps crashing every time I open the cart (order #606110)
2792,N/A,survey_comment,1,Customer care kept me on hold for 40 minutes then disconnected. This is the third time.
2446,2024-02-25 18:30:00,support_ticket,1,"Cannot add address, the save button is greyed out (order #102359)"
1783,2024-03-10 18:30:00,support_ticket,1,The new versiooon drains my battery so fast (order #505205)
2312,2024-02-15 18:21:30,app_store_review,5,"Great experience overall, food always fresh Agent Rahul was handling it."
1449,2024-01-06 00:00:00,support_ticket,,"Best delivery service in my city, never had an issue (order #913331)"
2769,N/A,survey_comment,1,Login button does nothing on the latest update - my burger order in Hyderabad
2798,2024-03-15 18:30:00,app_store_review,3,Thank you to the agent Priya who handled my complaint so well. This is the fourth time.
2236,2024-02-29 18:30:00,support_ticket,5,"Super easy to use and quick checkout, well done team Agent Priya was handling it."
1071,2024-03-08 18:30:00,app_store_review,2,Coupon SAVE50 did not apply at checkout and I paid full price Agent Arjun was handling it.
1702,2024-01-01 18:30:00,support_ticket,2,Delivery person was rude and threw the bag on the floor - my biryani order in Mumbai
2444,2024-01-18 18:30:00,app_store_review,2,The support agent was very helpful and solved my issue quickly - my thali order in Hyderabad
1413,2024-03-26 00:00:00,support_ticket,,Login button does nothing on the latest update (order #633036)
2167,2024-03-11 23:07:54,survey_comment,2,Chat support gave me copy paste answers that did not help - my thali order in Hyderabad
1361,2024-01-04 15:44:00,app_store_review,,"Super easy to use and quick checkout, well done team - my sushi order in Chennai"
2393,N/A,support_ticket,5,"  Super easy to use and quick checkout, well done team (order #746233)   "
2372,N/A,survey_comment,2,GOT CHARGED FOR A SUBSCRIPTION I CANCELLED LAST MONTH - MY BURGER ORDER IN MUMBAI
1265,2024-01-09 18:30:00,survey_comment,3,Delivery person was rude and threw the bag on the floor Agent Priya was handling it.
1790,2024-01-21 18:30:00,app_store_review,5,"Love this app, ordering is so smooth and fast (order #265603)"
2239,2024-03-10 18:30:00,support_ticket,,"LOVE THIS APP, ORDERING IS SO SMOOTH AND FAST"
1319,2024-01-11 18:30:00,app_store_review,,Order marked delivered but nothing arrived at my place Agent Priya was handling it.
1208,2024-02-23 18:30:00,app_store_review,1,App keeps crashing every time I open the cart (order #299254)
2291,2024-01-11 05:29:57,support_ticket,1,"My refund still hasn't come after 10 days, this is ridiculous (order #109089)"
1528,17/01/2024,app_store_review,2,"Items were missing from my delivery, got only half the order (order #465549)"
2513,2024-03-16 18:30:00,app_store_review,4,"PERFECT, THE APP FROZE AGAIN, WHAT A WONDERFUL FEATURE"
1915,2024-03-02 00:00:00,app_store_review,3,App keeps crashing every time I open the cart (order #263459)
